,Emotion_Affect,id,R,R2,RMSE,MAE,MSE,R2_CD,P_Value
63,Happy,KTGF120,0.356226425,0.1268972658,1.182057644,0.9315068493,1.397260274,0.1146000442,0.001979981366
64,Happy,KTGF122,0.3412111732,0.1164250647,1.016902606,0.7613636364,1.034090909,0.1061509376,0.001140743715
65,Happy,KTGF124,0.1988603896,0.03954545455,0.7768193328,0.4655172414,0.6034482759,0.02239448052,0.1345238486
66,Happy,KTGF125,0.1298402878,0.01685850034,0.777428842,0.5384615385,0.6043956044,0.005811966641,0.2199445857
67,Happy,KTGF126,0.06356654716,0.004040705918,1.127714117,0.8369565217,1.27173913,-0.007025508461,0.5471862243
68,Happy,KTGF127,0.3965412517,0.1572449643,1.38443731,1.138888889,1.916666667,0.1324580514,0.01664900571
69,Happy,KTGF129,0.3974376652,0.1579566977,1.190238071,0.9583333333,1.416666667,0.1489987902,6.08E-05
70,Happy,KTGF130,0.3461022687,0.1197867804,1.166666667,0.8611111111,1.361111111,0.1072123058,0.002901351271
71,Happy,KTGF136,0.3525680506,0.1243042303,1.449841652,1.204081633,2.102040816,0.1056724054,0.01296895563
72,Happy,KTGF138,0.2949983163,0.08702400662,0.907485213,0.5882352941,0.8235294118,0.05849350683,0.09032085193
73,Happy,KTGF142,0.3177244639,0.100948835,1.585922922,1.424242424,2.515151515,0.07194718449,0.07157287025
74,Happy,KTGF143,0.3370606286,0.1136098674,0.7637626158,0.5555555556,0.5833333333,0.1009471512,0.003788738224
75,Happy,KTGF146,0.2275419744,0.0517753501,1.671063383,1.20754717,2.79245283,0.0331827099,0.1012957737
76,Happy,KTGF147,0.1446153416,0.02091359703,0.924804389,0.6710526316,0.8552631579,0.007682699691,0.2126187125
77,Happy,KTGF148,0.1418607972,0.02012448578,0.9439751633,0.7128712871,0.8910891089,0.01022675331,0.1570376697
78,Happy,KTGF150,0.1160796912,0.01347449471,0.6123724357,0.375,0.375,-0.004794496132,0.3942396029
79,Happy,KTGF153,0.2709506309,0.07341424437,0.6624013211,0.4387755102,0.4387755102,0.06376230941,0.006964542609
80,Happy,KTGF154,0.1910211008,0.03648906096,0.7745966692,0.5294117647,0.6,0.02488049543,0.07990870958
81,Happy,KTGF156,0.2730616318,0.07456265478,0.790569415,0.5833333333,0.625,0.06471757664,0.007107650474
82,Happy,KTGF157,0.3828433042,0.1465689956,1.092647039,0.8265306122,1.193877551,0.1376790893,1.00E-04
83,Happy,KTGF158,0.4383651189,0.1921639775,0.9115842887,0.6901408451,0.8309859155,0.180456209,0.000131516717
84,Happy,KTGF527,0.3136283815,0.09836276168,1.164964745,0.880952381,1.357142857,0.0873671856,0.0036718523
85,Happy,KTGF528,0.4222583969,0.1783021538,1.050030525,0.7948717949,1.102564103,0.1560941039,0.007412285082
86,Happy,KTGF533,0.228666337,0.05228829368,1.178817369,0.9220779221,1.38961039,0.03965213759,0.04546713802
87,Happy,KTGF540,0.1094875927,0.01198753297,1.771690969,1.583333333,3.138888889,-0.01707165724,0.5250000248
88,Happy,KTGF544,0.5207128392,0.2711418609,1.307032262,1.145833333,1.708333333,0.2633880509,5.38E-08
89,Happy,KTGF545,0.3340920882,0.1116175234,1.757128339,1.5125,3.0875,0.1002280045,0.002455948474
90,Happy,KTGF549,0.3842713542,0.1476644737,1.58113883,1.444444444,2.5,0.1225957817,0.02067334384
91,Happy,KTGF550,0.2650546342,0.0702539591,1.524491415,1.305555556,2.324074074,0.06148277003,0.005567153802
92,Happy,KTGF553,0.2816000448,0.07929858522,1.278439909,0.9892473118,1.634408602,0.06918098725,0.006247605801
93,Happy,KTGF556,0.5272852601,0.2780297455,1.023169096,0.796875,1.046875,0.266385064,7.58E-06
94,Happy,KTGF557,0.5356081056,0.2868760427,0.9800644447,0.7236842105,0.9605263158,0.2772392325,6.18E-07
95,Happy,KTGF561,0.2520371236,0.06352271167,1.206045378,0.8636363636,1.454545455,0.05263344088,0.01784154539
96,Happy,KTGF562,0.2177877912,0.04743152199,1.349353444,1.08490566,1.820754717,0.0382722097,0.02491820351
97,Happy,KTGF565,0.2165286682,0.04688466413,0.9668415634,0.7608695652,0.9347826087,0.02522295195,0.1483557667
98,Happy,KTGF570,0.1756517353,0.03085353211,0.9574271078,0.75,0.9166666667,0.009785130637,0.2324060098
99,Happy,KTGF572,0.1238738504,0.01534473081,1.152209272,0.8793103448,1.327586207,-0.002238398999,0.3542207495
100,Sad,K23101,0.2105514107,0.04433189655,1.901416476,1.692307692,3.615384615,0.03175731624,0.06426768308
101,Sad,K23104,NA,NA,0.557773351,0.3111111111,0.3111111111,NA,NA
102,Sad,K23106,0.2950459605,0.08705211881,0.909353109,0.7115384615,0.8269230769,0.06879316118,0.03371967894
103,Sad,K23107,0.1606803332,0.02581816947,1.114172029,0.7931034483,1.24137931,0.008422065357,0.228236459
104,Sad,K23109,0.3007467792,0.09044862518,1.090361816,0.7666666667,1.188888889,0.0801128141,0.003973595312
105,Sad,K23114,-0.2177142738,0.04739950502,1.835325871,1.473684211,3.368421053,0.02093838016,0.1891613359
106,Sad,K23115,0.3888672672,0.1512177515,0.7531030335,0.5074626866,0.5671641791,0.1381595631,0.001145417173
107,Sad,K23117,0.3733796452,0.1394123594,1.104436607,0.8241758242,1.21978022,0.1297428354,0.000267035477
108,Sad,K23120,0.4503912211,0.202852252,0.6602252918,0.4358974359,0.4358974359,0.1923634659,3.51E-05
109,Sad,K23121,0.2920426545,0.08528891202,0.8277591348,0.5740740741,0.6851851852,0.06769831418,0.0321286598
110,Sad,K23122,0.164852118,0.02717622081,0.8509629434,0.5862068966,0.724137931,-0.008854289534,0.3927865945
111,Sad,K23125,0.419663544,0.1761174901,1.205012363,0.9589041096,1.452054795,0.1645135111,0.0002191083575
112,Sad,K23126,0.2955941958,0.0873759286,1.097943283,0.8493150685,1.205479452,0.07452206844,0.01111766231
113,Sad,K23128,0.06814188283,0.004643316195,1.158215617,0.9024390244,1.341463415,-0.02087865006,0.6720616446
114,Sad,K23129,0.015625,0.000244140625,1.163548948,0.8923076923,1.353846154,-0.015625,0.9016826704
115,Sad,K23130,0.4002256524,0.1601805729,0.8783100657,0.6571428571,0.7714285714,0.1347314993,0.01720430051
116,Sad,K23131,0.2054429763,0.04220681652,0.9826073689,0.6896551724,0.9655172414,0.03093866142,0.05626924719
117,Sad,K23133,0.1800176912,0.03240636914,1.252774698,1.013888889,1.569444444,0.01858360299,0.1302393982
118,Sad,K23134,0.01287172128,0.0001656812086,0.9877295966,0.6829268293,0.9756097561,-0.0254710962,0.9363377772
119,Sad,K23136,0.459984343,0.2115855958,1.045477525,0.8604651163,1.093023256,0.1923559762,0.001912986584
120,Sad,K23139,0.2410717228,0.05811557556,0.8576346484,0.5371900826,0.7355371901,0.05020058039,0.007729377667
121,Sad,K23141,NA,NA,0.4108907018,0.1428571429,0.1688311688,NA,NA
122,Sad,K23142,0.4399818983,0.1935840708,0.5773502692,0.2407407407,0.3333333333,0.1859763734,1.89E-06
123,Sad,K23143,0.001402506267,1.97E-06,0.9647638212,0.7461538462,0.9307692308,-0.007810517609,0.9873647542
124,Sad,K23144,0.2060741417,0.04246655187,1.083020005,0.8421052632,1.172932331,0.03515713624,0.01732528961
125,Sad,K23145,0.6211142623,0.3857829268,0.894427191,0.6666666667,0.8,0.3751929772,1.19E-07
126,Sad,K23147,0.2890625,0.08355712891,1.058873043,0.8181818182,1.121212121,0.05399445565,0.1027734664
127,Sad,K23148,0.4565935922,0.2084777085,1.167748416,0.9272727273,1.363636364,0.1935433256,0.000458528992
128,Sad,K23150,0.3347702579,0.1120711256,1.150250809,0.9538461538,1.323076923,0.09797701647,0.006415234999
129,Sad,K23151,0.04909819639,0.002410632889,1.300887271,0.9743589744,1.692307692,-0.0245512419,0.7666030133
130,Sad,K23153,0.2459347692,0.06048391071,1.247219129,0.9444444444,1.555555556,0.03285108455,0.1482203667
131,Sad,K23155,0.4634897747,0.2148227712,0.7470873676,0.4186046512,0.5581395349,0.1956721071,0.001747078334
132,Sad,K23156,-0.1252448582,0.01568627451,1.011299794,0.8409090909,1.022727273,-0.007749766573,0.4179053496
133,Sad,K23502,0.3638034376,0.1323529412,1.019803903,0.7733333333,1.04,0.120467365,0.001334686547
134,Sad,K23503,0.1787775462,0.03196141103,1.116501385,0.8630136986,1.246575342,0.01832706471,0.1301951452
135,Sad,K23507,-0.0174093268,0.0003030846596,1.116501385,0.8082191781,1.246575342,-0.01377715358,0.8837721222
136,Sad,K23508,0.03628918133,0.001316904682,1.42040271,1.140350877,2.01754386,-0.01684096978,0.7887026234
137,Sad,K23509,0.4267177541,0.1820880416,0.891882585,0.6363636364,0.7954545455,0.1725774375,3.39E-05
138,Sad,K23510,0.2977098006,0.08863112536,1.161895004,0.87,1.35,0.07933144297,0.002628077627
139,Sad,K23517,0.2817555469,0.07938618821,1.509966887,1.16,2.28,0.0667750401,0.01432828176
140,Sad,K23521,0.3079705149,0.09484583802,1.435270009,1.14,2.06,0.07598845965,0.02957115797
141,Sad,K23526,0.3475878111,0.1208172864,1.214985793,0.9523809524,1.476190476,0.110095546,0.00119695753
142,Sad,K23529,0.340607413,0.1160134098,1.198957881,0.8541666667,1.4375,0.09679630997,0.01784063057
143,Sad,K23531,0.5778518855,0.3339128016,1.295152252,1.096774194,1.677419355,0.3109442775,0.0006633664699
144,Sad,K23532,0.2196448425,0.04824385684,0.8709883407,0.6206896552,0.7586206897,0.01299362931,0.2522742489
145,Sad,K23533,0.1284872059,0.01650896207,1.307032262,1.041666667,1.708333333,0.002459090097,0.2820904852
146,Sad,K23536,0.1438059354,0.02068014706,1.264911064,1,1.6,0.003795322008,0.2729941961
147,Sad,K23537,0.3841472632,0.1475691198,1.098417834,0.8369565217,1.206521739,0.1380976656,0.0001566004983
148,Sad,K23540,0.1360678544,0.018514461,1.407264068,1.117647059,1.980392157,-0.001515856123,0.3410632492
149,Sad,K23541,0.3187144088,0.1015788743,1.29614814,0.92,1.68,0.08286176756,0.0240810318
150,Sad,K23548,0.4540504695,0.2061618288,0.9920317455,0.6984126984,0.9841269841,0.1931480883,0.0001856844929
151,Sad,K23551,0.2696059214,0.07268735285,1.183215957,0.6666666667,1.4,0.05669920376,0.03723544845
152,Sad,K23552,0.1458624321,0.0212758491,1.160959124,0.8695652174,1.347826087,-0.0009678816022,0.3334203064
153,Sad,K23555,0.2870976366,0.08242505294,0.806717826,0.5238095238,0.6507936508,0.06738284069,0.02252515785
154,Sad,K23556,0.4604242491,0.2119904891,0.9725975252,0.7297297297,0.9459459459,0.1894759317,0.004137002452
155,Sad,K23557,0.5134629752,0.2636442269,0.9926198253,0.6911764706,0.9852941176,0.2524873212,7.54E-06
156,Sad,K23559,0.443115264,0.1963511372,1.491472358,1.244897959,2.224489796,0.1879797948,4.90E-06
157,Sad,K23563,0.3026603237,0.09160327152,1.468181036,1.222222222,2.155555556,0.0704777662,0.04329580337
158,Sad,K23565,0.3491519245,0.1219070664,1.723145603,1.553846154,2.969230769,0.1079690833,0.004363150047
159,Sad,KTFG534,0.4783983707,0.2288650011,1.193073101,0.8468468468,1.423423423,0.2217903681,1.09E-07
160,Sad,KTGF118,0.2923059215,0.08544275172,1.278724026,1.067567568,1.635135135,0.07274056772,0.01149898504
161,Sad,KTGF119,NA,NA,0.2752409413,0.07575757576,0.07575757576,NA,NA
162,Sad,KTGF120,0.1264557927,0.01599106752,1.097943283,0.8493150685,1.205479452,0.002131786778,0.2863886906
163,Sad,KTGF122,0.219073134,0.04799303805,0.9711754827,0.6704545455,0.9431818182,0.03692318965,0.04029752979
164,Sad,KTGF124,0.01076896925,0.0001159706987,1.181757896,0.9137931034,1.396551724,-0.01773910125,0.9360535581
165,Sad,KTGF125,0.2873098638,0.08254695783,1.074172311,0.7582417582,1.153846154,0.07223849668,0.005756309536
166,Sad,KTGF126,-0.1580533429,0.02498085921,0.8340576562,0.5869565217,0.6956521739,0.0141473132,0.1323903937
167,Sad,KTGF127,0.1794610343,0.03220626282,1.067187373,0.6388888889,1.138888889,0.003741741143,0.2949622614
168,Sad,KTGF129,0.1946749818,0.03789834855,0.9947780322,0.7395833333,0.9895833333,0.0276632246,0.05734678423
169,Sad,KTGF130,0.09068764579,0.008224249098,1.285604052,0.9861111111,1.652777778,-0.005943975915,0.4486870648
170,Sad,KTGF136,-0.105172174,0.01106118618,1.406979686,1.163265306,1.979591837,-0.009980065179,0.4720188346
171,Sad,KTGF138,0.4897871039,0.2398914072,1.200490096,0.7941176471,1.441176471,0.2161380137,0.003280541362
172,Sad,KTGF142,0.7330768608,0.5374016838,1.058873043,0.8787878788,1.121212121,0.5224791575,1.22E-06
173,Sad,KTGF143,0.2935678865,0.086182104,1.38443731,1.25,1.916666667,0.07312756263,0.01232076248
174,Sad,KTGF146,0.1689722973,0.02855163726,1.220887398,0.7735849057,1.490566038,0.009503630144,0.2264615807
175,Sad,KTGF147,0.08943889837,0.007999316541,0.8810878444,0.6184210526,0.7763157895,-0.0054060981,0.4422914123
176,Sad,KTGF148,0.1441506768,0.02077941763,1.202308011,0.9504950495,1.445544554,0.01088830064,0.1503809599
177,Sad,KTGF150,0.02273525477,0.0005168918094,0.9063269672,0.6428571429,0.8214285714,-0.01799205464,0.8679057479
178,Sad,KTGF153,0.1605147269,0.02576497754,1.030157507,0.8163265306,1.06122449,0.01561669605,0.1143629204
179,Sad,KTGF154,-0.01333142294,0.0001777268375,0.9203579866,0.7529411765,0.8470588235,-0.01186832465,0.9036156626
180,Sad,KTGF156,0.1571797018,0.02470545866,1.050793351,0.7083333333,1.104166667,0.01432998482,0.1261678471
181,Sad,KTGF157,0.1070852001,0.01146724009,1.343920552,1.051020408,1.806122449,0.001170023839,0.2939438377
182,Sad,KTGF158,0.5823018043,0.3390753913,0.9568139619,0.6901408451,0.9154929577,0.3294967738,1.00E-07
183,Sad,KTGF527,0.4986050874,0.2486070332,1.128631704,0.8452380952,1.273809524,0.2394437043,1.39E-06
184,Sad,KTGF528,0.3828838227,0.1466000217,1.395964881,1.025641026,1.948717949,0.1235351574,0.01613757011
185,Sad,KTGF533,0.2707620172,0.07331206997,1.485864128,1.142857143,2.207792208,0.06095623091,0.01723110037
186,Sad,KTGF540,-0.3351708449,0.1123394953,1.247219129,0.8888888889,1.555555556,0.08623183336,0.04568709409
187,Sad,KTGF544,0.3990215064,0.1592181626,1.77071078,1.53125,3.135416667,0.1502736749,5.65E-05
188,Sad,KTGF545,0.2602674116,0.06773912553,1.048808848,0.825,1.1,0.05578706304,0.01972162348
189,Sad,KTGF549,0.03308755999,0.001094786626,1.343709625,1.083333333,1.805555556,-0.02828477847,0.8480779953
190,Sad,KTGF550,0.09489630632,0.009005308953,1.182433147,0.8055555556,1.398148148,-0.0003436975661,0.3286074458
191,Sad,KTGF553,0.06576323842,0.004324803527,1.16397539,0.9247311828,1.35483871,-0.006616682149,0.53111892
192,Sad,KTGF556,0.3315438731,0.1099213398,1.218349293,0.953125,1.484375,0.09556523234,0.007445599306
193,Sad,KTGF557,0.4961777723,0.2461923817,1.019545823,0.75,1.039473684,0.2360057923,5.16E-06
194,Sad,KTGF561,0.2080242163,0.04327407458,0.9474847084,0.6931818182,0.8977272727,0.03214935451,0.05179053165
195,Sad,KTGF562,0.3630519456,0.1318067152,1.090265676,0.7924528302,1.188679245,0.1234587029,0.0001308302384
196,Sad,KTGF565,0.2937742431,0.08630330589,0.8597269536,0.5652173913,0.7391304348,0.06553747193,0.04752339367
197,Sad,KTGF570,0.01748075445,0.0003055767762,0.9242113755,0.5625,0.8541666667,-0.02142691069,0.9061257212
198,Sad,KTGF572,0.2739879188,0.07506937967,0.8407714028,0.5344827586,0.7068965517,0.05855276145,0.0374141871
199,Nervous,K23101,0.1941950905,0.03771173316,2.166173514,1.923076923,4.692307692,0.02505004543,0.08844572887
200,Nervous,K23104,0.2751897177,0.07572938071,1.032795559,0.5555555556,1.066666667,0.06522630549,0.008662941457
201,Nervous,K23106,-0.04381079543,0.001919385797,1.344504484,1.076923077,1.807692308,-0.01804222649,0.7577837326
