"X","Variable","Importance","Participant","NLP"
"K23101.1","Time",0.00325098290598291,"K23101","Time"
"K23101.2","Word Count",0.00896884615384615,"K23101","Text leangth"
"K23101.3","Analytic",0.00630476923076923,"K23101","LIWC"
"K23101.4","Clout",0.00204564102564103,"K23101","LIWC"
"K23101.5","Authentic",0.00253577777777778,"K23101","LIWC"
"K23101.6","WordPerSentence",0.0080565982905983,"K23101","Text leangth"
"K23101.7","BigWords",0.00176538461538462,"K23101","LIWC"
"K23101.8","Dictionary",0.00234061538461538,"K23101","LIWC"
"K23101.9","Linguistic",0.00538724786324786,"K23101","LIWC"
"K23101.10","Function",0.00887928205128205,"K23101","LIWC"
"K23101.11","Pronoun",0.00599402564102564,"K23101","LIWC"
"K23101.12","Personal pronouns",0.00319634188034188,"K23101","LIWC"
"K23101.13","i",0.00128182051282051,"K23101","LIWC"
"K23101.14","Determiners",0.0047508717948718,"K23101","LIWC"
"K23101.15","Article",0.00300689743589744,"K23101","LIWC"
"K23101.16","Preposition",0.00938699145299146,"K23101","LIWC"
"K23101.17","Auxiliary verbs",0.00261200854700855,"K23101","LIWC"
"K23101.18","Adverbs",0.00187598290598291,"K23101","LIWC"
"K23101.19","Negations",0.000573290598290598,"K23101","LIWC"
"K23101.20","Verb",0.00177118803418803,"K23101","LIWC"
"K23101.21","Adjectives",0.00187570085470086,"K23101","LIWC"
"K23101.22","Quantity",0.00145745299145299,"K23101","LIWC"
"K23101.23","Drives",0.00175878632478633,"K23101","LIWC"
"K23101.24","Affiliation",0.00166532478632479,"K23101","LIWC"
"K23101.25","Achieve",0.00115316239316239,"K23101","LIWC"
"K23101.26","Cognition",0.00238696581196581,"K23101","LIWC"
"K23101.27","Cognitive processes",0.00317933333333333,"K23101","LIWC"
"K23101.28","Insight",0.00138582905982906,"K23101","LIWC"
"K23101.29","Differentiation",0.00140651282051282,"K23101","LIWC"
"K23101.30","Affect",0.00455247008547009,"K23101","LIWC"
"K23101.31","Positive tone",0.00199442735042735,"K23101","LIWC"
"K23101.32","Negative tone",0.00280502564102564,"K23101","LIWC"
"K23101.33","Emotion",0.00271303418803419,"K23101","LIWC"
"K23101.34","Social",0.00720650427350427,"K23101","LIWC"
"K23101.35","Socbehav",0.00352694871794872,"K23101","LIWC"
"K23101.36","Social referents",0.00435906837606838,"K23101","LIWC"
"K23101.37","Friend",0.00102357264957265,"K23101","LIWC"
"K23101.38","Lifestyle",0.00833409401709402,"K23101","LIWC"
"K23101.39","Leisure",0.00495981196581197,"K23101","LIWC"
"K23101.40","Work",0.00110423931623932,"K23101","LIWC"
"K23101.41","Physical",0.00332631623931624,"K23101","LIWC"
"K23101.42","Food",0.00213576068376068,"K23101","LIWC"
"K23101.43","Acquire",0.00305020512820513,"K23101","LIWC"
"K23101.44","Allure",0.00119689743589744,"K23101","LIWC"
"K23101.45","Perception",0.0042918547008547,"K23101","LIWC"
"K23101.46","Motion",0.0028035641025641,"K23101","LIWC"
"K23101.47","Space",0.00212817094017094,"K23101","LIWC"
"K23101.48","Time LIWC",0.00199052136752137,"K23101","LIWC"
"K23101.49","FocusPast",0.00234900854700855,"K23101","LIWC"
"K23101.50","FocusPresent",0.00472596581196581,"K23101","LIWC"
"K23101.51","FocusFuture",0.00271368376068376,"K23101","LIWC"
"K23101.52","AllPunc",0.0028067094017094,"K23101","LIWC"
"K23101.53","Apostrophes",0.0084338717948718,"K23101","LIWC"
"K23101.54","Compound",0.00286478632478633,"K23101","LIWC"
"K23101.55","PA VADER",0.00153488034188034,"K23101","Vader"
"K23101.56","Neutral VADER",0.00368589743589744,"K23101","LIWC"
"K23101.57","NA VADER",0.00148486324786325,"K23101","Vader"
"K23101.58","ThoughtLength",0.00454286324786325,"K23101","LIWC"
"K23101.59","StressLength",0.00579836752136752,"K23101","Text leangth"
"K23101.60","EnjoyLength",0.00342892307692308,"K23101","Text leangth"
"K23101.61","Topic_t1",0.00433175213675214,"K23101","LDA"
"K23101.62","Topic_t2",0.00341504273504274,"K23101","LDA"
"K23101.63","Topic_t3",0.00379619658119658,"K23101","LDA"
"K23101.64","Topic_t4",0.00490117948717949,"K23101","LDA"
"K23101.65","Topic_t5",0.00261325641025641,"K23101","LDA"
"K23101.66","Topic_t6",0.00112807692307692,"K23101","LDA"
"K23101.67","Happy GPT",0.00124108547008547,"K23101","GPT"
"K23101.68","Sad GPT",0.00244627350427351,"K23101","GPT"
"K23101.69","Nervous GPT",0.00266248717948718,"K23101","GPT"
"K23101.70","Interested GPT",0.0015644188034188,"K23101","GPT"
"K23101.71","Angry GPT",0.00091794017094017,"K23101","GPT"
"K23101.72","Excited GPT",0.00188979487179487,"K23101","GPT"
"K23101.73","Bored GPT",0.000619965811965812,"K23101","GPT"
"K23101.74","NA GPT",0.00290934188034188,"K23101","GPT"
"K23101.75","PA GPT",0.000942367521367521,"K23101","GPT"
"K23104.1","Time",0.00230711111111111,"K23104","Time"
"K23104.2","Word Count",0.000797777777777777,"K23104","Text leangth"
"K23104.3","Analytic",0.000202222222222222,"K23104","LIWC"
"K23104.4","Clout",6.31111111111111e-05,"K23104","LIWC"
"K23104.5","Authentic",0.000194222222222222,"K23104","LIWC"
"K23104.6","WordPerSentence",0.000791837037037037,"K23104","Text leangth"
"K23104.7","BigWords",0.000431555555555555,"K23104","LIWC"
"K23104.8","Dictionary",0.000207555555555556,"K23104","LIWC"
"K23104.9","Linguistic",0.0226176296296296,"K23104","LIWC"
"K23104.10","Function",0.000457777777777778,"K23104","LIWC"
"K23104.11","Pronoun",0.000391555555555555,"K23104","LIWC"
"K23104.12","Personal pronouns",3.11111111111112e-06,"K23104","LIWC"
"K23104.13","i",1.82222222222222e-05,"K23104","LIWC"
"K23104.14","Impersonal pronouns",0.000207288888888889,"K23104","LIWC"
"K23104.15","Determiners",0.000523555555555556,"K23104","LIWC"
"K23104.16","Article",3.11111111111112e-06,"K23104","LIWC"
"K23104.17","Preposition",5.86666666666667e-05,"K23104","LIWC"
"K23104.18","Negations",0.000535555555555556,"K23104","LIWC"
"K23104.19","Verb",0.000651555555555556,"K23104","LIWC"
"K23104.20","Quantity",0.000204,"K23104","LIWC"
"K23104.21","Drives",0.000483733333333333,"K23104","LIWC"
"K23104.22","Achieve",0.000205777777777778,"K23104","LIWC"
"K23104.23","Cognition",0.000209333333333333,"K23104","LIWC"
"K23104.24","Allnone",0.000469777777777778,"K23104","LIWC"
"K23104.25","Culture",1.28888888888889e-05,"K23104","LIWC"
"K23104.26","Tech",5.77777777777778e-06,"K23104","LIWC"
"K23104.27","Lifestyle",0.000125777777777778,"K23104","LIWC"
"K23104.28","Leisure",3.64444444444445e-05,"K23104","LIWC"
"K23104.29","Work",0.000400888888888889,"K23104","LIWC"
"K23104.30","Physical",0.000290222222222222,"K23104","LIWC"
"K23104.31","Food",0.000292,"K23104","LIWC"
"K23104.32","Allure",5.60000000000001e-05,"K23104","LIWC"
"K23104.33","Perception",0.000131555555555556,"K23104","LIWC"
"K23104.34","Motion",6.22222222222223e-06,"K23104","LIWC"
"K23104.35","Space",9.15555555555556e-05,"K23104","LIWC"
"K23104.36","FocusFuture",2.04444444444445e-05,"K23104","LIWC"
"K23104.37","ThoughtLength",5.82222222222223e-05,"K23104","LIWC"
"K23104.38","StressLength",0.00557411851851852,"K23104","Text leangth"
"K23104.39","EnjoyLength",0.00213834814814815,"K23104","Text leangth"
"K23104.40","Topic_t1",0.000316888888888889,"K23104","LDA"
"K23104.41","Topic_t2",0.000534666666666667,"K23104","LDA"
"K23104.42","Topic_t3",0.00171333333333333,"K23104","LDA"
"K23104.43","Topic_t4",0.00272133333333333,"K23104","LDA"
"K23104.44","Topic_t5",0.0137983111111111,"K23104","LDA"
"K23104.45","Topic_t6",0.0289532148148148,"K23104","LDA"
"K23104.46","Happy GPT",1.06666666666667e-05,"K23104","GPT"
"K23104.47","Sad GPT",7.55555555555555e-06,"K23104","GPT"
"K23104.48","Nervous GPT",0.000556533333333334,"K23104","GPT"
"K23104.49","Interested GPT",1.28888888888889e-05,"K23104","GPT"
"K23104.50","Angry GPT",2.8888888888889e-05,"K23104","GPT"
"K23104.51","Excited GPT",0.000110222222222222,"K23104","GPT"
"K23104.52","Bored GPT",1.6665873927815e-21,"K23104","GPT"
"K23104.53","NA GPT",3.6e-05,"K23104","GPT"
"K23104.54","PA GPT",6.98814077591968e-21,"K23104","GPT"
"K23106.1","Time",0.00308237179487179,"K23106","Time"
"K23106.2","Word Count",0.00336216666666667,"K23106","Text leangth"
"K23106.3","Analytic",0.000774217948717949,"K23106","LIWC"
"K23106.4","Clout",0.00120896153846154,"K23106","LIWC"
"K23106.5","Authentic",0.000836666666666667,"K23106","LIWC"
"K23106.6","WordPerSentence",0.0024005,"K23106","Text leangth"
"K23106.7","BigWords",0.00243688461538462,"K23106","LIWC"
"K23106.8","Dictionary",0.00211341025641026,"K23106","LIWC"
"K23106.9","Linguistic",0.00116269230769231,"K23106","LIWC"
"K23106.10","Function",0.00208247435897436,"K23106","LIWC"
"K23106.11","Pronoun",0.00171660256410256,"K23106","LIWC"
"K23106.12","Personal pronouns",0.00124725641025641,"K23106","LIWC"
"K23106.13","i",0.00209932051282051,"K23106","LIWC"
"K23106.14","Impersonal pronouns",0.00185903846153846,"K23106","LIWC"
"K23106.15","Determiners",0.00156803846153846,"K23106","LIWC"
"K23106.16","Article",0.0012296282051282,"K23106","LIWC"
"K23106.17","Preposition",0.000623025641025641,"K23106","LIWC"
"K23106.18","Auxiliary verbs",0.00100935897435897,"K23106","LIWC"
"K23106.19","Adverbs",0.000426435897435897,"K23106","LIWC"
"K23106.20","Negations",0.000282628205128205,"K23106","LIWC"
"K23106.21","Verb",0.00318820512820513,"K23106","LIWC"
"K23106.22","Adjectives",0.000938333333333333,"K23106","LIWC"
"K23106.23","Quantity",0.00089351282051282,"K23106","LIWC"
"K23106.24","Drives",0.00306924358974359,"K23106","LIWC"
"K23106.25","Affiliation",0.00199471794871795,"K23106","LIWC"
"K23106.26","Achieve",0.00114111538461538,"K23106","LIWC"
"K23106.27","Cognition",0.00213417948717949,"K23106","LIWC"
"K23106.28","Allnone",0.00124166666666667,"K23106","LIWC"
"K23106.29","Cognitive processes",0.000859538461538461,"K23106","LIWC"
"K23106.30","Insight",0.00086251282051282,"K23106","LIWC"
"K23106.31","Cause",0.000631038461538462,"K23106","LIWC"
"K23106.32","Tentative",0.00127921794871795,"K23106","LIWC"
"K23106.33","Differentiation",0.00109814102564103,"K23106","LIWC"
"K23106.34","Affect",0.000587089743589744,"K23106","LIWC"
"K23106.35","Positive tone",0.000821923076923077,"K23106","LIWC"
"K23106.36","Negative tone",0.000306730769230769,"K23106","LIWC"
"K23106.37","Social",0.00095974358974359,"K23106","LIWC"
"K23106.38","Socbehav",0.00109160256410256,"K23106","LIWC"
"K23106.39","Communication",0.000994038461538462,"K23106","LIWC"
"K23106.40","Social referents",0.000700307692307692,"K23106","LIWC"
"K23106.41","Friend",0.0017461282051282,"K23106","LIWC"
"K23106.42","Culture",0.00330374358974359,"K23106","LIWC"
"K23106.43","Lifestyle",0.00207082051282051,"K23106","LIWC"
"K23106.44","Leisure",0.000266923076923077,"K23106","LIWC"
"K23106.45","Work",0.000695692307692308,"K23106","LIWC"
"K23106.46","Physical",0.00298982051282051,"K23106","LIWC"
"K23106.47","Food",0.000584192307692308,"K23106","LIWC"
"K23106.48","Acquire",0.00207801282051282,"K23106","LIWC"
"K23106.49","Allure",0.00127470512820513,"K23106","LIWC"
"K23106.50","Perception",0.00209566666666667,"K23106","LIWC"
"K23106.51","Motion",0.00224255128205128,"K23106","LIWC"
"K23106.52","Space",0.00270252564102564,"K23106","LIWC"
"K23106.53","Visual",0.00296501282051282,"K23106","LIWC"
"K23106.54","Time LIWC",0.000738602564102564,"K23106","LIWC"
"K23106.55","FocusPast",0.000734615384615385,"K23106","LIWC"
"K23106.56","FocusPresent",0.00291507692307692,"K23106","LIWC"
"K23106.57","Compound",0.0028823717948718,"K23106","LIWC"
"K23106.58","PA VADER",0.0016848717948718,"K23106","Vader"
"K23106.59","Neutral VADER",0.00223148717948718,"K23106","LIWC"
"K23106.60","NA VADER",0.000698307692307692,"K23106","Vader"
"K23106.61","ThoughtLength",0.00371214102564103,"K23106","LIWC"
"K23106.62","StressLength",0.00137520512820513,"K23106","Text leangth"
"K23106.63","EnjoyLength",0.00280442307692308,"K23106","Text leangth"
"K23106.64","Topic_t1",0.000866653846153847,"K23106","LDA"
"K23106.65","Topic_t2",0.00136787179487179,"K23106","LDA"
"K23106.66","Topic_t3",0.00255576923076923,"K23106","LDA"
"K23106.67","Topic_t4",0.00297347435897436,"K23106","LDA"
"K23106.68","Topic_t5",0.00340091025641026,"K23106","LDA"
"K23106.69","Topic_t6",0.002006,"K23106","LDA"
"K23106.70","Happy GPT",0.00148794871794872,"K23106","GPT"
"K23106.71","Sad GPT",0.00257303846153846,"K23106","GPT"
"K23106.72","Nervous GPT",0.000478461538461539,"K23106","GPT"
"K23106.73","Interested GPT",0.000461153846153846,"K23106","GPT"
"K23106.74","Angry GPT",0.00352935897435898,"K23106","GPT"
"K23106.75","Excited GPT",0.000986884615384615,"K23106","GPT"
"K23106.76","Bored GPT",0.00277566666666667,"K23106","GPT"
"K23106.77","NA GPT",0.00164044871794872,"K23106","GPT"
"K23106.78","PA GPT",0.00429720512820513,"K23106","GPT"
"K23107.1","Time",0.00886760344827586,"K23107","Time"
"K23107.2","Word Count",0.00584029885057471,"K23107","Text leangth"
"K23107.3","Analytic",0.00236680982236155,"K23107","LIWC"
"K23107.4","Authentic",0.00101654022988506,"K23107","LIWC"
"K23107.5","WordPerSentence",0.00247264367816092,"K23107","Text leangth"
"K23107.6","BigWords",0.00393134482758621,"K23107","LIWC"
"K23107.7","Dictionary",0.00243124137931034,"K23107","LIWC"
"K23107.8","Linguistic",0.00325185057471264,"K23107","LIWC"
"K23107.9","Function",0.00423943051201672,"K23107","LIWC"
"K23107.10","Pronoun",0.00701897701149425,"K23107","LIWC"
"K23107.11","Personal pronouns",0.00632505747126437,"K23107","LIWC"
"K23107.12","i",0.00726566666666667,"K23107","LIWC"
"K23107.13","Determiners",0.00920922824302135,"K23107","LIWC"
"K23107.14","Article",0.00387943103448276,"K23107","LIWC"
"K23107.15","Preposition",0.00248656321839081,"K23107","LIWC"
"K23107.16","Auxiliary verbs",0.00772625287356322,"K23107","LIWC"
"K23107.17","Verb",0.00371348275862069,"K23107","LIWC"
"K23107.18","Adjectives",0.0030246091954023,"K23107","LIWC"
"K23107.19","Drives",0.00418423727422003,"K23107","LIWC"
"K23107.20","Achieve",0.00166976439612706,"K23107","LIWC"
"K23107.21","Cognition",0.00457077586206897,"K23107","LIWC"
"K23107.22","Cognitive processes",0.0048609882071951,"K23107","LIWC"
"K23107.23","Affect",0.00312506732348112,"K23107","LIWC"
"K23107.24","Positive tone",0.00171010344827586,"K23107","LIWC"
"K23107.25","Negative tone",0.00278654111405836,"K23107","LIWC"
"K23107.26","Social",0.00547672413793104,"K23107","LIWC"
"K23107.27","Culture",0.00138384601664685,"K23107","LIWC"
"K23107.28","Tech",0.00131998850574713,"K23107","LIWC"
"K23107.29","Lifestyle",0.00165561083743842,"K23107","LIWC"
"K23107.30","Leisure",0.00118685057471264,"K23107","LIWC"
"K23107.31","Work",0.00423557471264368,"K23107","LIWC"
"K23107.33","Physical",0.0143011500878633,"K23107","LIWC"
"K23107.34","Food",0.00597737931034483,"K23107","LIWC"
"K23107.35","Acquire",0.00644505747126437,"K23107","LIWC"
"K23107.36","Allure",0.00102395402298851,"K23107","LIWC"
"K23107.37","Perception",0.00256444827586207,"K23107","LIWC"
"K23107.38","Motion",0.00181131881427707,"K23107","LIWC"
"K23107.39","Space",0.000978977011494254,"K23107","LIWC"
"K23107.40","Visual",0.000890510673234811,"K23107","LIWC"
"K23107.41","Time LIWC",0.000982873563218391,"K23107","LIWC"
"K23107.42","FocusPast",0.0043717816091954,"K23107","LIWC"
"K23107.43","Compound",0.00302974055829228,"K23107","LIWC"
"K23107.44","PA VADER",0.00114393103448276,"K23107","Vader"
"K23107.45","Neutral VADER",0.00429597447380206,"K23107","LIWC"
"K23107.46","NA VADER",0.00271074712643678,"K23107","Vader"
"K23107.47","ThoughtLength",0.00296426436781609,"K23107","LIWC"
"K23107.48","StressLength",0.00636944827586207,"K23107","Text leangth"
"K23107.49","EnjoyLength",0.00328648275862069,"K23107","Text leangth"
"K23107.50","Topic_t1",0.00336977249306382,"K23107","LDA"
"K23107.51","Topic_t2",0.00565897581728616,"K23107","LDA"
"K23107.52","Topic_t3",0.00277034482758621,"K23107","LDA"
"K23107.53","Topic_t4",0.002354,"K23107","LDA"
"K23107.54","Topic_t5",0.00774202463054188,"K23107","LDA"
"K23107.55","Topic_t6",0.00422158620689655,"K23107","LDA"
"K23107.56","Happy GPT",0.00124164367816092,"K23107","GPT"
"K23107.57","Sad GPT",0.00123131198686371,"K23107","GPT"
"K23107.58","Nervous GPT",0.00743237602627258,"K23107","GPT"
"K23107.59","Interested GPT",0.0031424236453202,"K23107","GPT"
"K23107.60","Angry GPT",0.00310360016420361,"K23107","GPT"
"K23107.61","Excited GPT",0.00224968582375479,"K23107","GPT"
"K23107.62","Bored GPT",0.00400394879832811,"K23107","GPT"
"K23107.63","NA GPT",0.0081212643678161,"K23107","GPT"
"K23107.64","PA GPT",0.00360162800417973,"K23107","GPT"
"K23109.1","Time",0.00853190370370371,"K23109","Time"
"K23109.2","Word Count",0.00471669841269841,"K23109","Text leangth"
"K23109.3","Analytic",0.00262285925925926,"K23109","LIWC"
"K23109.4","Clout",0.00296031111111111,"K23109","LIWC"
"K23109.5","Authentic",0.00889596296296296,"K23109","LIWC"
"K23109.6","WordPerSentence",0.00600440740740741,"K23109","Text leangth"
"K23109.7","BigWords",0.00468494814814815,"K23109","LIWC"
"K23109.8","Dictionary",0.00562720105820106,"K23109","LIWC"
"K23109.9","Linguistic",0.00227368888888889,"K23109","LIWC"
"K23109.10","Function",0.00679587654320987,"K23109","LIWC"
"K23109.11","Pronoun",0.00801351111111111,"K23109","LIWC"
"K23109.12","Personal pronouns",0.0110373259259259,"K23109","LIWC"
"K23109.13","i",0.0107549816257816,"K23109","LIWC"
"K23109.14","Determiners",0.00454593703703704,"K23109","LIWC"
"K23109.15","Article",0.00482788148148148,"K23109","LIWC"
"K23109.16","Preposition",0.00392136790123457,"K23109","LIWC"
"K23109.17","Auxiliary verbs",0.00795547513227513,"K23109","LIWC"
"K23109.18","Adverbs",0.00236625185185185,"K23109","LIWC"
"K23109.19","Verb",0.00702680740740741,"K23109","LIWC"
"K23109.20","Adjectives",0.00364062222222222,"K23109","LIWC"
"K23109.21","Drives",0.00442448148148148,"K23109","LIWC"
"K23109.22","Affiliation",0.00721512592592593,"K23109","LIWC"
"K23109.23","Cognition",0.0091564,"K23109","LIWC"
"K23109.24","Affect",0.00222747407407407,"K23109","LIWC"
"K23109.25","Negative tone",0.00210116296296296,"K23109","LIWC"
"K23109.26","Emotion",0.00200253333333333,"K23109","LIWC"
"K23109.27","NA LIWC",0.00113711111111111,"K23109","LIWC"
"K23109.28","Social",0.00675593333333333,"K23109","LIWC"
"K23109.29","Social referents",0.00517122222222222,"K23109","LIWC"
"K23109.30","Lifestyle",0.00508857037037037,"K23109","LIWC"
"K23109.31","Leisure",0.00150934074074074,"K23109","LIWC"
"K23109.32","Work",0.00219028888888889,"K23109","LIWC"
"K23109.33","Physical",0.00355630052910053,"K23109","LIWC"
"K23109.34","Food",0.00168038888888889,"K23109","LIWC"
"K23109.35","Acquire",0.0100249061728395,"K23109","LIWC"
"K23109.36","Allure",0.00756471111111111,"K23109","LIWC"
"K23109.37","Perception",0.00538926531986532,"K23109","LIWC"
"K23109.38","Motion",0.00326770033670034,"K23109","LIWC"
"K23109.39","Space",0.00196522222222222,"K23109","LIWC"
"K23109.40","Feeling",0.00297234074074074,"K23109","LIWC"
"K23109.41","FocusPast",0.00696816296296296,"K23109","LIWC"
"K23109.42","Compound",0.00784172592592593,"K23109","LIWC"
"K23109.43","PA VADER",0.00602372592592593,"K23109","Vader"
"K23109.44","Neutral VADER",0.0031317037037037,"K23109","LIWC"
"K23109.45","NA VADER",0.00516113121693122,"K23109","Vader"
"K23109.46","ThoughtLength",0.00321314074074074,"K23109","LIWC"
"K23109.47","StressLength",0.0130839407407407,"K23109","Text leangth"
"K23109.48","EnjoyLength",0.00554074814814815,"K23109","Text leangth"
"K23109.49","Topic_t1",0.00689543703703703,"K23109","LDA"
"K23109.50","Topic_t2",0.00758281481481481,"K23109","LDA"
"K23109.51","Topic_t3",0.00902206349206349,"K23109","LDA"
"K23109.52","Topic_t4",0.00886078518518518,"K23109","LDA"
"K23109.53","Topic_t5",0.0096605037037037,"K23109","LDA"
"K23109.54","Topic_t6",0.00862823950617284,"K23109","LDA"
"K23109.55","Happy GPT",0.00257200740740741,"K23109","GPT"
"K23109.56","Sad GPT",0.00434382222222222,"K23109","GPT"
"K23109.57","Nervous GPT",0.0019086962962963,"K23109","GPT"
"K23109.58","Interested GPT",0.00771807407407407,"K23109","GPT"
"K23109.59","Angry GPT",0.00325311111111111,"K23109","GPT"
"K23109.60","Excited GPT",0.00613429629629629,"K23109","GPT"
"K23109.61","Bored GPT",0.00552890687830688,"K23109","GPT"
"K23109.62","NA GPT",0.00518986666666667,"K23109","GPT"
"K23109.63","PA GPT",0.00945407777777778,"K23109","GPT"
"K23114.1","Time",0.0116441249561249,"K23114","Time"
"K23114.2","Word Count",0.0370664438984439,"K23114","Text leangth"
"K23114.3","Analytic",0.0507339363519363,"K23114","LIWC"
"K23114.4","Clout",0.0352597837837838,"K23114","LIWC"
"K23114.5","Authentic",0.0177716825396826,"K23114","LIWC"
"K23114.6","WordPerSentence",0.0277689932049932,"K23114","Text leangth"
"K23114.7","BigWords",0.00540982153582151,"K23114","LIWC"
"K23114.8","Dictionary",0.00536283912483915,"K23114","LIWC"
"K23114.9","Linguistic",0.0340758083148083,"K23114","LIWC"
"K23114.10","Function",0.0328067266277267,"K23114","LIWC"
"K23114.11","Pronoun",0.012657650988651,"K23114","LIWC"
"K23114.12","Personal pronouns",0.00845748266448266,"K23114","LIWC"
"K23114.13","i",0.00584033415233416,"K23114","LIWC"
"K23114.14","Impersonal pronouns",0.00488562290862288,"K23114","LIWC"
"K23114.15","Determiners",0.0106752818532819,"K23114","LIWC"
"K23114.16","Article",0.00948543453843455,"K23114","LIWC"
"K23114.17","Preposition",0.0137321261261261,"K23114","LIWC"
"K23114.18","Auxiliary verbs",0.00672991591591589,"K23114","LIWC"
"K23114.19","Negations",0.0434651317421317,"K23114","LIWC"
"K23114.20","Verb",0.0141916489216489,"K23114","LIWC"
"K23114.21","Adjectives",0.00600244553644554,"K23114","LIWC"
"K23114.22","Quantity",0.00595271943371944,"K23114","LIWC"
"K23114.23","Drives",0.00593528185328183,"K23114","LIWC"
"K23114.24","Affiliation",0.00434683783783786,"K23114","LIWC"
"K23114.25","Cognition",0.0602415166725166,"K23114","LIWC"
"K23114.26","Allnone",0.0377276354816355,"K23114","LIWC"
"K23114.27","Affect",0.00653654966654964,"K23114","LIWC"
"K23114.28","Positive tone",0.00783862384462384,"K23114","LIWC"
"K23114.29","Social",0.0152673397773398,"K23114","LIWC"
"K23114.30","Social referents",0.009196703989704,"K23114","LIWC"
"K23114.31","Lifestyle",0.0120338601788602,"K23114","LIWC"
"K23114.32","Leisure",0.00496646117546116,"K23114","LIWC"
"K23114.33","Home",0.0128439884169884,"K23114","LIWC"
"K23114.34","Work",0.00832054479754479,"K23114","LIWC"
"K23114.35","Physical",0.00536745945945945,"K23114","LIWC"
"K23114.36","Perception",0.0268361263601264,"K23114","LIWC"
"K23114.37","Time LIWC",0.00988371990171992,"K23114","LIWC"
"K23114.38","Compound",0.00569782882882883,"K23114","LIWC"
"K23114.39","Neutral VADER",0.00495098069498069,"K23114","LIWC"
"K23114.40","ThoughtLength",0.0146906563706563,"K23114","LIWC"
"K23114.41","StressLength",0.0199019446589447,"K23114","Text leangth"
"K23114.42","EnjoyLength",0.0287845663585664,"K23114","Text leangth"
"K23114.43","Topic_t1",0.0193650336960337,"K23114","LDA"
"K23114.44","Topic_t2",0.00773984984984982,"K23114","LDA"
"K23114.45","Topic_t3",0.0117469914199914,"K23114","LDA"
"K23114.46","Topic_t4",0.00612856300456299,"K23114","LDA"
"K23114.47","Topic_t5",0.014188599040599,"K23114","LDA"
"K23114.48","Topic_t6",0.0126642741312741,"K23114","LDA"
"K23114.49","Happy GPT",0.0224676621426622,"K23114","GPT"
"K23114.50","Sad GPT",0.010235776061776,"K23114","GPT"
"K23114.51","Nervous GPT",0.0349356618306619,"K23114","GPT"
"K23114.52","Interested GPT",0.0288579746889747,"K23114","GPT"
"K23114.53","Angry GPT",0.00172344744744745,"K23114","GPT"
"K23114.54","Excited GPT",0.014739114075114,"K23114","GPT"
"K23114.55","Bored GPT",0.00863690090090092,"K23114","GPT"
"K23114.56","NA GPT",0.0171238074958075,"K23114","GPT"
"K23114.57","PA GPT",0.0233063046683048,"K23114","GPT"
"K23115.1","Time",0.0096302255389718,"K23115","Time"
"K23115.2","Word Count",0.0105815771144279,"K23115","Text leangth"
"K23115.3","Analytic",0.00937799857853589,"K23115","LIWC"
"K23115.4","Clout",0.00675913432835821,"K23115","LIWC"
"K23115.5","Authentic",0.00402663184079603,"K23115","LIWC"
"K23115.6","WordPerSentence",0.0099567694859038,"K23115","Text leangth"
"K23115.7","BigWords",0.00666077611940298,"K23115","LIWC"
"K23115.8","Dictionary",0.0116551741293532,"K23115","LIWC"
"K23115.9","Linguistic",0.0155758877043355,"K23115","LIWC"
"K23115.10","Function",0.00936537645107795,"K23115","LIWC"
"K23115.11","Pronoun",0.00532463255152808,"K23115","LIWC"
"K23115.12","Personal pronouns",0.0072389012082445,"K23115","LIWC"
"K23115.13","i",0.00657449751243782,"K23115","LIWC"
"K23115.14","Determiners",0.00675867377398719,"K23115","LIWC"
"K23115.15","Article",0.0103804676616915,"K23115","LIWC"
"K23115.16","Preposition",0.00778686069651741,"K23115","LIWC"
"K23115.17","Auxiliary verbs",0.00729552238805969,"K23115","LIWC"
"K23115.18","Adverbs",0.0191338606965174,"K23115","LIWC"
"K23115.19","Conjunctions",0.00469844278606966,"K23115","LIWC"
"K23115.20","Verb",0.00662100497512437,"K23115","LIWC"
"K23115.21","Adjectives",0.0035585671641791,"K23115","LIWC"
"K23115.22","Quantity",0.00363885572139302,"K23115","LIWC"
"K23115.23","Drives",0.011818447761194,"K23115","LIWC"
"K23115.24","Affiliation",0.0041552935323383,"K23115","LIWC"
"K23115.25","Achieve",0.0152921641791045,"K23115","LIWC"
"K23115.26","Cognition",0.0132283667377399,"K23115","LIWC"
"K23115.27","Cognitive processes",0.00946574413646055,"K23115","LIWC"
"K23115.28","Insight",0.00385755650319828,"K23115","LIWC"
"K23115.29","Affect",0.011336487562189,"K23115","LIWC"
"K23115.30","Positive tone",0.00978853731343282,"K23115","LIWC"
"K23115.31","Negative tone",0.004227815920398,"K23115","LIWC"
"K23115.32","Emotion",0.0026452736318408,"K23115","LIWC"
"K23115.33","Social",0.007167486851457,"K23115","LIWC"
"K23115.34","Socbehav",0.00246799502487562,"K23115","LIWC"
"K23115.35","Social referents",0.00599431698649609,"K23115","LIWC"
"K23115.36","Culture",0.00221957213930348,"K23115","LIWC"
"K23115.37","Lifestyle",0.00684529353233831,"K23115","LIWC"
"K23115.38","Leisure",0.0052591762615494,"K23115","LIWC"
"K23115.39","Home",0.00549596162046908,"K23115","LIWC"
"K23115.40","Work",0.011599894811656,"K23115","LIWC"
"K23115.41","Physical",0.0136300696517413,"K23115","LIWC"
"K23115.42","Food",0.0108903781094527,"K23115","LIWC"
