"","Participant","Time","NA_Ratings","Nervous","Predicted_Estimates"
"1479","K23142",28,0,0,0.372465333283284
"1480","K23142",29,0,0,0.820816376327716
"1481","K23142",30,0,0,0.474446478641394
"1482","K23142",31,0,0,0.288381545375117
"1483","K23142",32,0,0,0.209630749179656
"1484","K23142",33,0,0,0.430201624161057
"1485","K23142",34,0,0,0.284973009168412
"1486","K23142",35,0,0,0.223422006093684
"1487","K23142",36,0,0,0.236491532940482
"1488","K23142",37,0,0,0.384522043007832
"1489","K23142",38,0,0,0.30550894761889
"1490","K23142",39,0,0,0.0656671709699924
"1491","K23142",40,0,0,0.508765480948121
"1492","K23142",41,0,0,0.116416692751848
"1493","K23142",42,0,0,0.133340039688896
"1494","K23142",43,0,0,0.0881397980490162
"1495","K23142",44,0,0,0.329068394676013
"1496","K23142",45,0,0,0.457115217797545
"1497","K23142",46,0,0,0.722390707463541
"1498","K23142",47,0,0,0.757277384746526
"1499","K23142",48,0,0,0.384704886338938
"1500","K23142",49,0,0,0.255747897503857
"1501","K23142",50,0,0,0.234210294469914
"1502","K23142",51,0,0,0.298613874656336
"1503","K23142",52,0,0,0.360401430454107
"1504","K23142",53,0,0,0.753441660460926
"1505","K23142",54,0,0,0.766426070164185
"1506","K23142",55,0,0,0.272153523959059
"1507","K23142",56,0,0,0.462925834677102
"1508","K23142",57,0,0,0.20937529869405
"1509","K23142",58,0,0,0.325467614867973
"1510","K23142",59,0,0,0.307353614860352
"1511","K23142",60,0,0,0.299580950787923
"1512","K23142",61,0,0,0.254081296331173
"1513","K23142",62,0,0,0.219036970077918
"1514","K23142",63,0,0,0.304697223337981
"1515","K23142",64,0,0,0.809390752601954
"1516","K23142",65,0,0,0.327912786687203
"1517","K23142",66,0,0,0.24754070676442
"1518","K23142",67,0,0,0.222866371536252
"1519","K23142",68,0,0,0.286960725850494
"1520","K23142",69,1,1,0.786180111861809
"1521","K23142",70,0,0,0.111451156246757
"1522","K23142",71,3,3,0.0753718171822713
"1523","K23142",72,0,0,0.054294890619771
"1524","K23142",73,0,0,0.301212451091053
"1525","K23142",74,0,0,-0.0861303838391343
"1526","K23142",75,0,0,0.251459172944257
"1527","K23142",76,0,0,0.341999327915257
"1528","K23142",77,0,0,0.44265339798602
"1529","K23142",78,0,0,0.285708934890776
"1530","K23142",79,0,0,0.482970201654182
"1531","K23142",80,0,0,-0.0909730384086425
"1532","K23142",81,0,0,0.372470949199487
"1533","K23142",82,0,0,0.102086560231427
"1534","K23142",83,0,0,0.288473178447725
"1535","K23142",84,0,0,0.414725842194765
"1536","K23142",85,0,0,0.329429394783747
"1537","K23142",86,0,0,0.294429007229817
"1538","K23142",87,0,0,0.444017772026478
"1539","K23142",88,0,0,0.339019180575611
"1540","K23142",89,0,0,0.360749254931507
"1541","K23142",90,0,0,0.271877146599198
"1542","K23142",91,0,0,0.145774330062765
"1543","K23142",92,0,0,0.129515602432176
"1544","K23142",93,0,0,0.11286309874983
"1545","K23142",94,0,0,0.20839958372701
"1546","K23142",95,0,0,0.390263639033772
"1547","K23142",96,0,0,0.0423437662086684
"1548","K23142",97,0,0,0.0370600584369194
"1549","K23142",98,0,0,0.336268166056248
"1550","K23142",99,0,0,0.280084365062534
"1551","K23142",100,0,0,0.0546003753549783
"1552","K23142",101,0,0,0.0328860620458041
"1553","K23142",102,0,0,0.0205081892277379
"1554","K23142",103,0,0,0.212933224143577
"1555","K23142",104,0,0,-0.072773247084461
"1556","K23142",105,0,0,0.312304843756912
"1557","K23142",106,0,0,0.129819906889616
"1558","K23142",107,0,0,0.272844600788442
"1559","K23142",108,0,0,0.45803354890181
"1560","K23143",1,2,2,0.788744427995541
"1561","K23143",2,2,2,0.758694747101668
"1562","K23143",3,0,0,0.847975737060278
"1563","K23143",4,0,0,0.423572825569959
"1564","K23143",5,0,0,0.459101382378202
"1565","K23143",6,0,0,0.537933107768222
"1566","K23143",7,0,0,0.368277326266239
"1567","K23143",8,0,0,0.846693451334042
"1568","K23143",9,0,0,0.937513829720993
"1569","K23143",10,0,0,0.424447970381847
"1570","K23143",11,0,0,0.633651382327185
"1571","K23143",12,0,0,0.294566280642288
"1572","K23143",13,0,0,0.419177223000865
"1573","K23143",14,0,0,0.352361982403485
"1574","K23143",15,0,0,0.760662056348682
"1575","K23143",16,0,0,0.607584780831442
"1576","K23143",17,0,0,0.230173778992651
"1577","K23143",18,0,0,0.117065512052815
"1578","K23143",19,0,0,0.412738377293785
"1579","K23143",20,0,0,0.517857775783478
"1580","K23143",21,0,0,0.260713083066797
"1581","K23143",22,0,0,0.848122145127097
"1582","K23143",23,0,0,0.474256909983743
"1583","K23143",24,0,0,0.472095006151857
"1584","K23143",25,0,0,0.520627443793902
"1585","K23143",26,0,0,0.390781999756425
"1586","K23143",27,0,0,0.634125113023052
"1587","K23143",28,0,0,0.719942398081494
"1588","K23143",29,0,0,0.242405072116521
"1589","K23143",30,0,0,0.150904462862203
"1590","K23143",31,0,0,0.57716744555576
"1591","K23143",32,0,0,0.646583974301689
"1592","K23143",33,0,0,0.299200935960077
"1593","K23143",34,0,0,0.458514779931105
"1594","K23143",35,0,0,0.390344730441312
"1595","K23143",36,0,0,0.84286391950537
"1596","K23143",37,0,0,0.791570504301119
"1597","K23143",38,0,0,0.505898882710555
"1598","K23143",39,0,0,0.890721296210303
"1599","K23143",40,0,0,0.583635808160499
"1600","K23143",41,0,0,0.321117228632435
"1601","K23143",42,0,0,0.634677099556513
"1602","K23143",43,0,0,0.901511456568902
"1603","K23143",44,0,0,0.150831250121081
"1604","K23143",45,0,0,0.461140106877083
"1605","K23143",46,0,0,0.218698326569256
"1606","K23143",47,0,0,0.811588379193183
"1607","K23143",48,0,0,0.607848697416482
"1608","K23143",49,0,0,0.599870835765179
"1609","K23143",50,0,0,0.595955760513787
"1610","K23143",51,0,0,0.633179688541098
"1611","K23143",52,0,0,0.581947205381661
"1612","K23143",53,0,0,0.601153439384577
"1613","K23143",54,0,0,0.402449735709225
"1614","K23143",55,0,0,0.352642929279715
"1615","K23143",56,0,0,0.836209203501757
"1616","K23143",57,0,0,0.31285517031254
"1617","K23143",58,0,0,0.449582413001823
"1618","K23143",59,0,0,0.435401210992122
"1619","K23143",60,0,0,0.639101224289544
"1620","K23143",61,1,1,0.421153808769718
"1621","K23143",62,0,0,0.525163024705412
"1622","K23143",63,0,0,0.693059374512123
"1623","K23143",64,0,0,0.291634527102533
"1624","K23143",65,0,0,0.691617534014235
"1625","K23143",66,0,0,0.492122509126266
"1626","K23143",67,0,0,0.577014633034682
"1627","K23143",68,0,0,0.217128776859901
"1628","K23143",69,0,0,0.355145293561181
"1629","K23143",70,0,0,0.438234275840506
"1630","K23143",71,0,0,0.272575285839408
"1631","K23143",72,0,0,0.246661326054414
"1632","K23143",73,0,0,0.505412892216842
"1633","K23143",74,0,0,0.346898589945894
"1634","K23143",75,0,0,0.570168703503793
"1635","K23143",76,0,0,0.015501037085528
"1636","K23143",77,0,0,0.205401171692983
"1637","K23143",78,0,0,0.547180769739487
"1638","K23143",79,0,0,0.363392924758267
"1639","K23143",80,0,0,0.569882704813257
"1640","K23143",81,0,0,0.898353024558176
"1641","K23143",82,0,0,0.824365634624392
"1642","K23143",83,0,0,0.273207702896794
"1643","K23143",84,0,0,0.483734154555756
"1644","K23143",85,0,0,0.399252513000293
"1645","K23143",86,0,0,0.428751113028218
"1646","K23143",87,0,0,0.31094765602106
"1647","K23143",88,0,0,0.930604259993435
"1648","K23143",89,0,0,0.718883587501252
"1649","K23143",90,0,0,0.477656360680893
"1650","K23143",91,0,0,0.0266561418845413
"1651","K23143",92,0,0,0.527581971351066
"1652","K23143",93,0,0,0.868519019509472
"1653","K23143",94,0,0,0.47371574115767
"1654","K23143",95,0,0,0.0485526224175293
"1655","K23143",96,0,0,0.456843585215275
"1656","K23143",97,0,0,0.464053162216814
"1657","K23143",98,0,0,0.383638157246772
"1658","K23143",99,0,0,0.905317809789356
"1659","K23143",100,0,0,0.36981220998324
"1660","K23143",101,0,0,0.00791252861122322
"1661","K23143",102,0,0,0.139130400234942
"1662","K23143",103,0,0,0.42222256188656
"1663","K23143",104,0,0,0.0191014968450436
"1664","K23143",105,0,0,0.643793157048443
"1665","K23143",107,0,0,-0.016279682690733
"1666","K23143",108,0,0,0.644244639151956
"1667","K23143",109,0,0,0.267156246367771
"1668","K23143",110,0,0,0.643693273146404
"1669","K23143",111,0,0,-0.0508493612389819
"1670","K23143",112,0,0,0.245667168431182
"1671","K23143",113,0,0,0.482363996276264
"1672","K23143",114,0,0,0.197184496190666
"1673","K23143",115,0,0,0.256241463716261
"1674","K23143",116,0,0,0.503831985040192
"1675","K23143",117,0,0,0.0551101193067873
"1676","K23143",118,0,0,0.30831968146721
"1677","K23143",119,0,0,0.18426702814939
"1678","K23143",120,0,0,0.207447077284763
"1679","K23143",121,0,0,0.204751542785135
"1680","K23143",122,0,0,0.226833144138701
"1681","K23143",123,0,0,0.365047654330045
"1682","K23143",124,0,0,0.278735144677422
"1683","K23143",125,0,0,0.473924905601457
"1684","K23143",126,0,0,0.358678295840975
"1685","K23143",127,1,1,0.163092894081443
"1686","K23143",128,0,0,0.61846686588346
"1687","K23143",129,0,0,0.232291286413305
"1688","K23143",130,0,0,-0.0395648882964358
"1689","K23143",131,0,0,0.622170081910406
"1690","K23144",1,0,0,0.846142417788168
"1691","K23144",2,0,0,0.761618628166843
"1692","K23144",3,0,0,0.673106111335204
"1693","K23144",4,2,2,0.443100185078525
"1694","K23144",5,0,0,1.07355776100445
"1695","K23144",6,0,0,0.671540393997638
"1696","K23144",7,0,0,0.911986423495131
"1697","K23144",8,0,0,0.73461087101978
"1698","K23144",9,0,0,0.623054133610484
"1699","K23144",10,0,0,0.5672892156817
"1700","K23144",11,0,0,0.537722970670209
"1701","K23144",12,2,2,1.09172179407488
"1702","K23144",13,0,0,0.402770980612723
"1703","K23144",14,2,2,0.677060424275463
"1704","K23144",15,1,1,0.396777293280088
"1705","K23144",16,2,2,1.17782335494261
"1706","K23144",17,0,0,0.372748319753603
"1707","K23144",18,0,0,0.88142054985051
"1708","K23144",19,0,0,0.447357457904003
"1709","K23144",20,2,2,1.10173346993852
"1710","K23144",21,0,0,0.8126424176166
"1711","K23144",22,0,0,1.28265985961601
"1712","K23144",23,0,0,0.846076791460704
"1713","K23144",24,0,0,0.756097105307272
"1714","K23144",25,0,0,0.895969130911313
"1715","K23144",26,1,1,0.497609139563081
"1716","K23144",27,0,0,0.489742568664213
"1717","K23144",28,0,0,0.555476974002248
"1718","K23144",29,0,0,0.646688502228267
"1719","K23144",30,2,2,0.616434303663408
"1720","K23144",31,0,0,0.657408012667125
"1721","K23144",32,1,1,1.10140591611867
"1722","K23144",33,4,4,1.12535826467176
"1723","K23144",34,0,0,0.71143552748262
"1724","K23144",35,0,0,0.742143581319542
"1725","K23144",36,0,0,0.643515766005416
"1726","K23144",37,1,1,0.847296968018609
"1727","K23144",38,0,0,0.877901063523013
"1728","K23144",39,0,0,0.55875429725481
"1729","K23144",40,3,3,0.576082261888124
"1730","K23144",41,0,0,0.877136349822423
"1731","K23144",42,0,0,0.70411895497069
"1732","K23144",43,1,1,0.863989252835504
"1733","K23144",44,0,0,0.371754675902859
"1734","K23144",45,1,1,0.850301519413358
"1735","K23144",46,0,0,0.923415493020634
"1736","K23144",47,3,3,1.18556069815583
"1737","K23144",48,1,1,0.783410055864205
"1738","K23144",49,0,0,0.912215065377591
"1739","K23144",50,0,0,0.665939174352171
"1740","K23144",51,0,0,0.772368223846139
"1741","K23144",52,0,0,0.67726293780233
"1742","K23144",53,0,0,0.926046880418276
"1743","K23144",54,0,0,0.989324723790421
"1744","K23144",55,0,0,0.848600680455194
"1745","K23144",56,0,0,0.379399584725347
"1746","K23144",57,1,1,0.376655229003431
"1747","K23144",58,0,0,0.557111987459692
"1748","K23144",59,1,1,0.505365982228832
"1749","K23144",60,0,0,0.359761092097329
"1750","K23144",61,0,0,0.516529878957253
"1751","K23144",62,1,1,0.818073386442762
"1752","K23144",63,2,2,0.792012647103098
"1753","K23144",64,0,0,0.690374215324427
"1754","K23144",65,0,0,0.719603695503472
"1755","K23144",66,0,0,0.655126530615697
"1756","K23144",67,3,3,0.61055555902363
"1757","K23144",68,2,2,0.672315229813985
"1758","K23144",69,1,1,0.757135364877357
"1759","K23144",70,1,1,0.853473861345759
"1760","K23144",71,0,0,0.922164955309748
"1761","K23144",72,0,0,0.706101588136516
"1762","K23144",73,0,0,0.322160491457182
"1763","K23144",74,0,0,0.373044965451937
"1764","K23144",75,0,0,0.670266220396797
"1765","K23144",76,0,0,0.579132897321543
"1766","K23144",77,1,1,0.373246791980952
"1767","K23144",78,1,1,0.425818879032198
"1768","K23144",79,0,0,0.648216507117712
"1769","K23144",80,1,1,0.446229816841717
"1770","K23144",81,0,0,0.497517638903563
"1771","K23144",82,0,0,0.467373670610721
"1772","K23144",83,0,0,0.912974723540812
"1773","K23144",84,1,1,0.995301235831084
"1774","K23144",85,0,0,0.380491008037401
"1775","K23144",86,1,1,0.616387555403529
"1776","K23144",87,1,1,0.6549218630561
"1777","K23144",88,1,1,0.741130860838824
"1778","K23144",89,1,1,1.13793531264363
"1779","K23144",90,0,0,0.798817143732983
"1780","K23144",91,0,0,0.993080461733571
"1781","K23144",92,0,0,0.836522474148056
"1782","K23144",93,1,1,0.358049029599652
"1783","K23144",94,2,2,1.05001733347894
"1784","K23144",95,1,1,0.472230128267015
"1785","K23144",96,1,1,0.757090080367271
"1786","K23144",97,0,0,1.03439264219346
"1787","K23144",99,0,0,0.335676582392122
"1788","K23144",100,1,1,0.377653317236198
"1789","K23144",101,0,0,0.857552487188026
"1790","K23144",102,0,0,0.51416477299789
"1791","K23144",103,1,1,0.85505587618987
"1792","K23144",104,1,1,0.755214266174307
"1793","K23144",105,0,0,0.546831997052271
"1794","K23144",106,1,1,1.25236813909273
"1795","K23144",107,0,0,0.665236897898623
"1796","K23144",108,0,0,0.817080916997561
"1797","K23144",109,0,0,0.851029083096593
"1798","K23144",110,0,0,0.751661445002917
"1799","K23144",111,0,0,0.939965874509659
"1800","K23144",112,2,2,0.793101159529973
"1801","K23144",113,0,0,0.75042442920272
"1802","K23144",114,0,0,0.655846826821346
"1803","K23144",115,1,1,0.771149934701785
"1804","K23144",116,2,2,0.83378094864946
"1805","K23144",117,0,0,0.570766549237146
"1806","K23144",118,0,0,0.652665769064846
"1807","K23144",119,1,1,0.767057970592996
"1808","K23144",120,1,1,0.805500167126549
"1809","K23144",121,0,0,0.901390092363895
"1810","K23144",122,0,0,0.89756934250413
"1811","K23144",123,0,0,0.752460793328208
"1812","K23144",124,3,3,0.240215798577892
"1813","K23144",125,0,0,1.08805870168103
"1814","K23144",126,0,0,0.962558865587384
"1815","K23144",127,0,0,1.16583024808017
"1816","K23144",128,0,0,0.935181939243969
"1817","K23144",129,2,2,0.415134861253106
"1818","K23144",130,2,2,1.11670604189263
"1819","K23144",131,0,0,0.667369709392258
"1820","K23144",132,0,0,0.853803833229942
"1821","K23144",133,0,0,0.371913106789243
"1822","K23144",134,1,1,0.860953920025439
"1823","K23145",1,0,0,0.674471369336954
"1824","K23145",2,0,0,0.83018644540178
"1825","K23145",3,0,0,0.854865131530721
"1826","K23145",4,0,0,0.346825585665518
"1827","K23145",5,0,0,0.853051203532513
"1828","K23145",6,0,0,0.198696809651143
"1829","K23145",7,0,0,0.561121720248299
"1830","K23145",8,0,0,0.802860038593857
"1831","K23145",9,0,0,1.02785527973813
"1832","K23145",10,0,0,0.781800379829443
"1833","K23145",11,0,0,0.379660230642467
"1834","K23145",12,0,0,0.672921136265125
"1835","K23145",13,0,0,1.09435241442326
"1836","K23145",14,0,0,0.214973432855154
"1837","K23145",15,0,0,0.512175183780067
"1838","K23145",16,0,0,0.393017719790425
"1839","K23145",17,0,0,0.96503956802936
"1840","K23145",18,2,2,0.713858981444163
"1841","K23145",19,0,0,0.917269280665526
"1842","K23145",20,0,0,0.336482969065606
"1843","K23145",21,0,0,0.55905930188186
"1844","K23145",22,0,0,0.627225786972979
"1845","K23145",23,0,0,0.645789049855366
"1846","K23145",24,0,0,0.389392462583739
"1847","K23145",25,0,0,0.906826330095601
"1848","K23145",26,0,0,0.428474772342561
"1849","K23145",27,0,0,0.632084242078345
"1850","K23145",28,0,0,0.639958497383289
"1851","K23145",29,0,0,0.675760717328113
"1852","K23145",30,0,0,0.599120392289055
"1853","K23145",31,0,0,0.409055383216189
"1854","K23145",32,0,0,0.703651291546732
"1855","K23145",33,0,0,0.511856286771849
"1856","K23145",34,0,0,0.4879046624515
"1857","K23145",35,0,0,0.454064613686957
"1858","K23145",36,0,0,0.760167288327194
"1859","K23145",37,0,0,0.610806494543351
"1860","K23145",38,0,0,0.314682173229107
"1861","K23145",39,0,0,0.408122856580023
"1862","K23145",40,0,0,0.676444338312424
"1863","K23145",41,0,0,0.414462660213853
"1864","K23145",42,0,0,0.616410534593891
"1865","K23145",43,0,0,0.562134691045967
"1866","K23145",44,2,2,0.635488356859825
"1867","K23145",45,0,0,0.168976336534971
"1868","K23145",46,0,0,0.723907085568359
"1869","K23145",47,2,2,1.52070156856269
"1870","K23145",48,0,0,0.442763497020433
"1871","K23145",49,1,1,0.573701962125884
"1872","K23145",50,0,0,0.258675606764431
"1873","K23145",51,0,0,0.327319718756964
"1874","K23145",52,0,0,0.343876950707415
"1875","K23145",53,0,0,0.252969756403182
"1876","K23145",54,2,2,1.19478676907412
"1877","K23145",55,0,0,0.504464672006927
"1878","K23145",56,1,1,0.537348163054859
"1879","K23145",57,0,0,0.386359408632697
"1880","K23145",58,0,0,0.359582646394082
"1881","K23145",59,0,0,0.39982723020729
"1882","K23145",60,0,0,0.449912584331266
"1883","K23147",1,0,0,0.544488728679006
"1884","K23147",2,0,0,0.382242789569912
"1885","K23147",3,0,0,0.441141558457234
"1886","K23147",4,0,0,0.753414623830848
"1887","K23147",5,0,0,0.399189053938551
"1888","K23147",6,0,0,0.466893494822853
"1889","K23147",7,2,2,0.763246205781606
"1890","K23147",9,1,1,0.633520570750011
"1891","K23147",10,0,0,0.747800951107008
"1892","K23147",11,0,0,0.229983700869313
"1893","K23147",12,0,0,0.848760360602626
"1894","K23147",13,0,0,0.891520274630897
"1895","K23147",14,0,0,0.569311010059609
"1896","K23147",15,0,0,0.685486656350531
"1897","K23147",16,0,0,0.617660738282464
"1898","K23147",17,1,1,0.487056358333586
"1899","K23147",18,0,0,0.901626789172696
"1900","K23147",19,0,0,0.877315810594615
"1901","K23147",20,0,0,1.35357811509052
"1902","K23147",21,2,2,0.265458148751755
"1903","K23147",22,0,0,0.320659768111967
"1904","K23147",23,0,0,0.251967770379871
"1905","K23147",24,0,0,0.587881749149381
"1906","K23147",25,0,0,0.438985225460416
"1907","K23147",26,0,0,0.701564180701326
"1908","K23147",27,1,1,0.722339381084135
"1909","K23147",28,0,0,0.683244344466643
"1910","K23147",29,0,0,0.653344495382892
"1911","K23147",30,0,0,0.590880016681448
"1912","K23147",31,0,0,0.64663934889011
"1913","K23147",32,0,0,0.906566470074507
"1914","K23147",33,0,0,0.557188788115636
"1915","K23147",34,0,0,0.76040222365073
"1916","K23148",1,0,0,0.912819685396331
"1917","K23148",2,0,0,0.455383243794945
"1918","K23148",3,0,0,0.63734185842299
"1919","K23148",4,0,0,0.60502327408283
"1920","K23148",5,0,0,0.249571742273693
"1921","K23148",6,0,0,0.531282457827275
"1922","K23148",7,0,0,0.784087824081056
"1923","K23148",8,0,0,0.857070241679481
"1924","K23148",9,1,1,0.654075821145844
"1925","K23148",10,1,1,0.792532560843988
"1926","K23148",11,2,2,1.18931797387138
"1927","K23148",12,0,0,0.679854641360384
"1928","K23148",13,0,0,0.735449980725152
"1929","K23148",14,0,0,0.753293674567131
"1930","K23148",15,2,2,0.941680148579184
"1931","K23148",16,1,1,0.978914634644207
"1932","K23148",17,1,1,0.357640838193259
"1933","K23148",18,0,0,1.01059337684919
"1934","K23148",19,0,0,0.364377794650465
"1935","K23148",20,0,0,0.512269599834652
"1936","K23148",21,0,0,0.962922085661131
"1937","K23148",22,0,0,0.75163668617818
"1938","K23148",23,0,0,0.562360687050352
"1939","K23148",24,1,1,0.865690236003118
"1940","K23148",25,0,0,0.419225928503664
"1941","K23148",26,0,0,0.728881866916273
"1942","K23148",27,0,0,0.712950162570497
"1943","K23148",28,0,0,0.265575119356669
"1944","K23148",29,0,0,0.65873470080943
"1945","K23148",30,0,0,0.702233317645071
"1946","K23148",31,0,0,1.49693861062226
"1947","K23148",32,0,0,0.943422688332127
"1948","K23148",33,1,1,1.03592193826898
"1949","K23148",34,0,0,0.491757023703015
"1950","K23148",35,0,0,0.693505265295669
"1951","K23148",36,0,0,0.808305129792269
"1952","K23148",37,0,0,0.712170917146727
"1953","K23148",38,0,0,0.163903678002652
"1954","K23148",39,0,0,0.280587191553576
"1955","K23148",40,0,0,0.667060058722177
"1956","K23148",41,0,0,1.10127677296092
"1957","K23148",42,0,0,0.664129265640562
"1958","K23148",43,0,0,0.60315377971966
"1959","K23148",44,0,0,0.549993049499078
"1960","K23148",45,0,0,0.64911461043871
"1961","K23148",46,0,0,0.675381606713025
"1962","K23148",47,0,0,0.60065733092017
"1963","K23148",48,1,1,0.761921736035542
"1964","K23148",49,0,0,0.623744325739355
"1965","K23148",50,0,0,0.811898934613114
"1966","K23148",51,0,0,0.417641148126886
"1967","K23148",52,0,0,0.508888399532351
"1968","K23148",53,0,0,0.576189852210367
"1969","K23148",54,0,0,0.858739748569915
"1970","K23148",55,0,0,0.846351036177214
"1971","K23150",1,0,0,0.92701164198569
"1972","K23150",2,0,0,0.712653888260246
"1973","K23150",3,0,0,0.723965619129705
"1974","K23150",4,0,0,0.626308019886552
"1975","K23150",5,1,1,0.441873174495182
"1976","K23150",6,1,1,0.536475119193761
"1977","K23150",7,1,1,0.455504061115327
"1978","K23150",8,0,0,0.727893365941197
"1979","K23150",9,0,0,0.37812242702974
"1980","K23150",10,0,0,1.11695427785118
"1981","K23150",11,0,0,0.558586832014842
"1982","K23150",12,0,0,0.334331740019451
"1983","K23150",13,0,0,0.707178008480449
"1984","K23150",14,0,0,0.653058240563068
"1985","K23150",15,0,0,0.663418083300225
"1986","K23150",16,0,0,0.436590416606145
"1987","K23150",17,3,3,0.805571484039202
"1988","K23150",18,0,0,0.589093714760349
"1989","K23150",19,2,2,0.480398375328134
"1990","K23150",20,2,2,0.809581067913084
"1991","K23150",21,2,2,0.416887015991709
"1992","K23150",22,2,2,0.458112959557883
"1993","K23150",23,0,0,0.866195456338238
"1994","K23150",24,0,0,0.621010377458075
"1995","K23150",25,0,0,0.290878019143394
"1996","K23150",26,0,0,0.450080964358917
"1997","K23150",27,0,0,0.678949673936629
"1998","K23150",28,0,0,0.39364004632461
"1999","K23150",29,0,0,0.698115034289087
"2000","K23150",30,3,3,1.12880453992782
"2001","K23150",31,0,0,1.11748448425638
"2002","K23150",32,2,2,0.481763400218596
"2003","K23150",33,0,0,0.540538271975616
"2004","K23150",34,1,1,0.441354859066215
"2005","K23150",35,1,1,0.612098961860832
"2006","K23150",36,0,0,0.673235434118386
"2007","K23150",37,2,2,0.776295712553822
"2008","K23150",38,1,1,0.660482330290512
"2009","K23150",39,2,2,0.74736468835155
"2010","K23150",40,0,0,0.565366827427774
"2011","K23150",41,0,0,1.08068449136657
"2012","K23150",42,0,0,0.81501173861152
"2013","K23150",43,0,0,0.644466657861275
"2014","K23150",44,0,0,0.902199926282372
"2015","K23150",45,2,2,0.59986604400474
"2016","K23150",46,0,0,0.50253714974379
"2017","K23150",47,0,0,0.519817365449773
"2018","K23150",48,0,0,0.741370582632971
"2019","K23150",49,1,1,1.03656622522644
"2020","K23150",50,0,0,0.696212910989874
"2021","K23150",51,1,1,0.691455151377067
"2022","K23150",52,0,0,0.825924056882985
"2023","K23150",54,2,2,0.720088043846238
"2024","K23150",55,0,0,1.01353242570337
"2025","K23150",56,0,0,0.85458088256441
"2026","K23150",57,0,0,0.672869058797496
"2027","K23150",58,2,2,0.69950468005434
"2028","K23150",59,1,1,0.906248572226346
"2029","K23150",60,0,0,0.69383332053441
"2030","K23150",61,0,0,0.407105901249727
"2031","K23150",62,2,2,0.663482072155263
"2032","K23150",63,0,0,0.82374720568801
"2033","K23150",64,0,0,0.56503904246437
"2034","K23150",65,2,2,0.579263972526252
"2035","K23150",66,1,1,0.788385420708759
"2036","K23151",1,1,1,0.915549949274573
"2037","K23151",2,0,0,0.575175499900586
"2038","K23151",4,0,0,0.340617970847734
"2039","K23151",5,0,0,0.218291567784717
"2040","K23151",6,0,0,0.740335852033488
"2041","K23151",12,0,0,0.91460835304114
"2042","K23151",14,0,0,0.327835307219423
"2043","K23151",16,0,0,0.323161510064153
"2044","K23151",21,0,0,0.154886541874566
"2045","K23151",22,1,1,0.558985963028699
"2046","K23151",23,1,1,1.16685944089715
"2047","K23151",24,2,2,0.241977543955271
"2048","K23151",26,0,0,0.832456463439504
"2049","K23151",27,1,1,0.257163886754496
"2050","K23151",28,1,1,0.724400097915929
"2051","K23151",30,0,0,0.490916739747687
"2052","K23151",31,1,1,0.660404322325246
"2053","K23151",32,0,0,0.437184706398157
"2054","K23151",33,2,2,1.25986356386975
"2055","K23151",34,1,1,1.54942900572947
"2056","K23151",36,3,3,0.867809620498232
"2057","K23151",37,0,0,0.45081583567221
"2058","K23151",38,3,3,0.739549200690388
"2059","K23151",39,2,2,0.832643759944533
"2060","K23151",40,1,1,0.700161971250328
"2061","K23151",41,4,4,1.39151356650307
"2062","K23151",42,2,2,1.16135137398893
"2063","K23151",43,1,1,0.966562928312032
"2064","K23151",44,1,1,0.942000089190611
"2065","K23151",45,1,1,0.628650930175912
"2066","K23151",47,1,1,0.667361941051644
"2067","K23151",48,1,1,0.782969487216949
"2068","K23151",50,3,3,1.05469276901667
"2069","K23151",52,4,4,0.718389585896489
"2070","K23151",53,0,0,0.415044919140624
"2071","K23151",54,1,1,0.97932366774559
"2072","K23151",57,0,0,0.540904939381546
"2073","K23151",59,0,0,0.715974510253836
"2074","K23151",62,2,2,0.453061731742878
"2075","K23153",1,1,1,1.04681585332479
"2076","K23153",2,1,1,0.860581574222128
"2077","K23153",3,0,0,0.623025303851688
"2078","K23153",4,1,1,1.009261787276
"2079","K23153",5,1,1,0.470862491190562
"2080","K23153",6,1,1,0.763706083088983
"2081","K23153",7,2,2,0.265180810006897
"2082","K23153",8,1,1,0.330358293320117
"2083","K23153",9,0,0,0.771570040179224
"2084","K23153",10,0,0,0.530024482279388
"2085","K23153",11,1,1,0.887042650771113
"2086","K23153",12,2,2,0.76723621685669
"2087","K23153",13,1,1,0.995325959387158
"2088","K23153",14,0,0,0.64031388332617
"2089","K23153",15,1,1,0.669154096885466
"2090","K23153",16,1,1,0.672574293269845
"2091","K23153",17,0,0,0.716308998201149
"2092","K23153",18,0,0,1.11056299892868
"2093","K23153",19,0,0,0.654638419781105
"2094","K23153",20,2,2,0.522890803675292
"2095","K23153",21,2,2,0.807541695758353
"2096","K23153",22,3,3,0.887400839010447
"2097","K23153",23,2,2,0.650370548393748
"2098","K23153",24,3,3,0.736845484402636
"2099","K23153",25,1,1,0.969409431781686
"2100","K23153",26,1,1,0.899674132596186
"2101","K23153",27,2,2,0.819200667020355
"2102","K23153",28,1,1,0.858851708757329
"2103","K23153",29,1,1,1.01925533256733
"2104","K23153",30,1,1,0.3594223512447
"2105","K23153",31,0,0,0.249016674794406
"2106","K23153",32,2,2,0.999371344640761
"2107","K23153",33,1,1,0.588533556684359
"2108","K23153",34,3,3,0.641573286944972
"2109","K23153",35,1,1,0.546397665019991
"2110","K23153",36,1,1,0.450420911950596
"2111","K23155",2,0,0,0.220799220895627
